1993 1000.663 1011.036 1010.750 1017.554 1021.555 1014.438 1011.758 1012.899 1012.849 1012.027 1005.473 1016.910
1994 1020.263 1016.406 1010.261 1017.703 1015.155 1006.553 1007.552 1004.475 1008.762 1008.286 1007.005 1008.482
1995 1013.730 1010.525 1015.235 1020.438 1018.312 1010.796 1011.520 1007.312 1011.130 1012.997 1014.708 1013.214
1996 1011.757 1009.202 1015.888 1022.256 1016.144 1010.926 1005.811 1008.704 1016.109 1013.641 1012.030 1018.225
1997 1009.947 1009.445 1013.999 1012.357 1020.688 1013.939 1010.849 1007.866 1008.528 1014.226 1012.347 1009.832
1998 1020.113 1013.059 1016.464 1017.177 1013.885 1015.842 1011.423 1009.214 1013.819 1013.701 1019.524 1010.756
1999 1013.967 1013.375 1022.595 1017.487 1017.618 1007.700 1011.157 1012.614 1009.495 1013.062 1011.003 1011.179
2000 1011.338 1010.969 1017.445 1017.382 1013.089 1009.041 1011.169 1011.100 1007.825 1011.138 1017.690 1020.963
2001 1013.279 1016.969 1022.295 1013.958 1015.084 1011.727 1009.470 1008.746 1012.241 1010.961 1007.289 1013.165
2002 1009.262 1013.940 1014.002 1015.350 1015.409 1008.920 1007.699 1011.330 1009.054 1015.725 1016.106 1013.270
2003 1012.156 1012.996 1011.282 1016.371 1012.662 1011.937 1009.066 1009.987 1007.586 1014.636 1013.254 1008.158
2004 1019.600 1019.406 1017.357 1020.254 1019.536 1014.722 1009.270 1011.349 1009.732 1012.694 1010.369 1009.358
2005 1011.266 1015.490 1017.459 1017.732 1018.185 1014.237 1009.647 1010.462 1008.524 1009.075 1014.534 1016.709
2006 1011.390 1014.148 1022.707 1018.971 1015.720 1007.473 1009.300 1009.770 1007.016 1015.777 1014.441 1003.530
2007 1007.676 1019.040 1012.111 1011.300 1014.565 1014.389 1011.414 1009.671 1010.678 1009.609 1014.746 1010.873
2008 1010.247 1010.666 1015.695 1020.017 1019.486 1012.617 1011.688 1010.015 1011.867 1006.342 1012.984 1010.860
2009 1008.682 1017.699 1019.245 1013.808 1012.798 1015.245 1016.171 1011.043 1008.121 1016.550 1011.022 1022.060
2010 1014.626 1026.210 1017.155 1016.346 1020.844 1012.458 1006.661 1010.128 1013.721 1013.373 1012.182 1021.109
2011 1015.925 1009.053 1006.051 1008.351 1017.220 1014.912 1011.773 1014.459 1007.835 1009.575 1008.564 1006.534
2012 1014.418 1011.642 1014.528 1017.611 1015.273 1013.028 1008.829 1009.178 1009.428 1016.985 1014.275 1018.897
2013 1018.667 1017.403 1027.375 1017.378 1015.280 1008.282 1010.656 1008.822 1013.185 1010.370 1004.821 1011.014
2014 1015.995 1016.944 1010.265 1009.195 1013.858 1014.078 1011.947 1010.288 1008.243 1017.729 1011.918 1012.944
2015 1011.358 1008.162 1008.966 1013.467 1015.016 1010.489 1015.310 1014.618 1010.240 1009.917 1008.076 1009.327
2016 1015.073 1016.020 1013.219 1019.791 1017.643 1009.879 1010.797 1006.008 1008.067 1015.808 1013.202 1008.659
2017 1006.316 1010.973 1007.226 1016.597 1019.121 1009.806 1006.822 1007.295 1012.096 1011.996 1017.004 1015.472
2018 1016.760 1013.974 1020.366 1014.317 1011.816 1009.979 1007.099 1007.321 1009.754 1008.700 1016.295 1009.357
2019 1015.124 1010.176 1007.467 1015.085 1021.879 1014.238 1013.492 1013.192 1010.465 1011.479 1014.874 1011.753
2020 1006.536 1004.021 1004.760 1010.019 1015.792 1010.351 1012.660 1011.356 1008.679 1013.288 1003.217 1017.214
2021 1021.449 1021.108 1011.340 1017.013 1016.312 1006.122 1006.954 1010.840 1013.442 1013.036 1013.764 1014.066
2022 1010.216 1011.511 1013.886 1019.780 1012.126 1013.315 1009.921 1009.559 1012.189 1007.568 1012.952 1020.002
2023 1017.228 1011.143 1013.008 1020.595 1009.735 1009.551 1011.559 -999.999 -999.999 -999.999 -999.999 -999.999
