date lat lon slpmin amplitude radius ptendency
2013070118   61.32  186.84  986.30    9.12  242.40    0.40
2013070200   61.32  186.84  988.19    9.70    0.00    1.89
2013070206   63.62  187.43  990.00    9.81  256.96    1.81
2013070212   61.32  186.84  989.62   11.73  256.95   -0.38
2013070218   63.62  187.43  991.79   11.04  256.96    2.17
2013070300   63.62  187.43  994.11   10.61    0.00    2.32
2013070306   63.62  187.43  996.05   10.23    0.00    1.95
2013070312   63.62  187.43  998.00    8.97    0.00    1.94
2013070318   63.62  187.43  997.83   10.50    0.00   -0.16
2013070400   63.62  187.43 1000.41    9.25    0.00    2.57
2013070406   63.82  182.49 1001.09    5.98  243.61    0.68
