90 252.5951
87 252.7018
85 252.9807
82 253.3642
80 253.8489
77 254.4890
75 255.3124
72 256.2788
70 257.3187
67 258.3791
65 259.4283
62 260.4481
60 261.4480
57 262.4673
55 263.5543
52 264.7451
50 266.0721
47 267.5590
45 269.1899
42 270.8928
40 272.5885
37 274.2433
35 275.8481
32 277.3553
30 278.6885
27 279.8185
25 280.7846
22 281.6112
20 282.2492
17 282.6378
15 282.7905
12 282.7802
10 282.6681
7 282.5071
5 282.3757
2 282.3337
0 282.3561
